time, signal, pulse_flag
159271, 1.06, 0
159276, 1.43, 0
159279, 1.14, 0
159283, -0.06, 0
159287, -1.44, 0
159291, -2.32, 0
159295, -2.80, 0
159299, -3.77, 0
159303, -5.18, 0
159307, -6.15, 0
159311, -5.99, 0
159315, -4.99, 0
159320, -4.32, 0
159324, -4.29, 0
159327, -4.33, 0
159331, -3.85, 0
159335, -3.07, 0
159339, -2.97, 0
159343, -3.62, 0
159347, -4.28, 0
159351, -4.23, 0
159355, -3.68, 0
159360, -3.53, 0
159364, -3.80, 0
159368, -3.75, 0
159371, -2.78, 0
159375, -1.33, 0
159379, -0.54, 0
159383, -0.59, 0
159387, -0.76, 0
159391, -0.37, 0
159395, 0.29, 0
159399, 0.22, 0
159404, -0.58, 0
159408, -1.29, 0
159412, -1.18, 0
159415, -0.55, 0
159419, -0.41, 0
159423, -0.82, 0
159427, -1.06, 0
159431, -0.56, 0
159435, 0.23, 0
159439, 0.38, 0
159443, -0.08, 0
159448, -0.27, 0
159452, 0.44, 0
159456, 1.54, 0
159460, 1.89, 0
159463, 1.42, 0
159467, 1.02, 0
159471, 1.37, 0
159475, 2.10, 0
159479, 2.18, 0
159483, 1.54, 0
159488, 0.97, 0
159492, 1.05, 0
159496, 1.38, 0
159500, 1.07, 0
159504, 0.24, 0
159507, -0.22, 0
159511, 0.22, 0
159515, 1.02, 0
159519, 1.10, 0
159523, 0.40, 0
159527, -0.19, 0
159532, -0.05, 0
159536, 0.43, 0
159540, 0.32, 0
159544, -0.24, 0
159548, -0.35, 0
159551, 0.48, 0
159555, 1.63, 0
159559, 1.91, 0
159563, 1.30, 0
159567, 0.74, 0
159571, 0.87, 0
159576, 1.32, 0
159580, 1.09, 0
159584, 0.25, 0
159588, -0.33, 0
159592, -0.12, 0
159596, 0.41, 0
159599, 0.29, 0
159603, -0.44, 0
159607, -0.89, 0
159611, -0.51, 0
159616, 0.19, 0
159620, 0.23, 0
159624, -0.30, 0
159628, -0.56, 0
159632, -0.10, 0
159636, 0.56, 0
159640, 0.40, 0
159644, -0.37, 0
159647, -0.73, 0
159651, -0.14, 0
159655, 0.83, 0
159660, 1.14, 0
159664, 0.81, 0
159668, 0.63, 0
159672, 0.99, 0
159676, 1.32, 0
159680, 0.70, 0
159684, -0.61, 0
159688, -1.58, 0
159692, -1.65, 0
159696, -1.29, 0
159700, -1.44, 0
159705, -1.97, 0
159709, -2.08, 0
159713, -1.55, 0
159717, -1.07, 0
159721, -1.38, 0
159725, -2.09, 0
159729, -2.35, 0
159733, -2.06, 0
159737, -2.03, 0
159741, -2.58, 0
159747, -2.62, 0
159751, -0.86, 0
159755, 2.71, 0
159759, 6.95, 1
159763, 10.92, 0
159767, 14.46, 0
159771, 17.27, 0
159775, 18.48, 0
159779, 16.81, 0
159783, 12.45, 0
159788, 6.81, 0
159792, 1.44, 0
159796, -3.01, 0
159800, -6.65, 0
159804, -9.07, 0
159808, -9.59, 0
159812, -8.21, 0
159816, -5.99, 0
159820, -4.29, 0
159824, -3.17, 0
159830, -2.03, 0
159834, -0.81, 0
159838, -0.25, 0
159842, -0.81, 0
159846, -1.73, 0
159850, -2.00, 0
159854, -1.53, 0
159858, -1.26, 0
159862, -1.63, 0
159866, -1.98, 0
159870, -1.57, 0
159875, -0.62, 0
159879, -0.07, 0
159883, -0.03, 0
159887, 0.24, 0
159891, 1.24, 0
159895, 2.46, 0
159899, 2.81, 0
159903, 2.27, 0
159907, 1.80, 0
159911, 2.06, 0
159916, 2.65, 0
159920, 2.54, 0
159924, 1.74, 0
159927, 1.15, 0
159931, 1.37, 0
159935, 1.95, 0
159939, 1.85, 0
159943, 1.07, 0
159947, 0.61, 0
159951, 1.10, 0
159955, 2.03, 0
159960, 2.34, 0
159964, 1.97, 0
159968, 1.80, 0
159971, 2.36, 0
159975, 3.13, 0
159979, 3.01, 0
159983, 2.00, 0
159987, 1.15, 0
159991, 1.14, 0
159995, 1.57, 0
160000, 1.38, 0
160004, 0.49, 0
160008, -0.28, 0
160012, -0.37, 0
160016, -0.14, 0
160019, -0.63, 0
160023, -1.87, 0
160027, -3.04, 0
160031, -3.47, 0
160035, -3.41, 0
160039, -3.82, 0
160044, -4.72, 0
160048, -5.40, 0
160052, -5.27, 0
160056, -4.64, 0
160060, -4.48, 0
160063, -4.90, 0
160067, -5.21, 0
160071, -4.80, 0
160075, -3.99, 0
160079, -3.66, 0
160083, -3.78, 0
160088, -3.61, 0
160092, -2.62, 0
160096, -1.30, 0
160100, -0.74, 0
160104, -0.92, 0
160108, -1.12, 0
160112, -0.92, 0
160116, -0.77, 0
160121, -1.29, 0
160125, -2.02, 0
160130, -2.11, 0
160134, -1.46, 0
160138, -0.98, 0
160142, -1.32, 0
160146, -2.00, 0
160150, -2.18, 0
160154, -1.80, 0
160158, -1.70, 0
160162, -2.11, 0
160167, -2.33, 0
160172, -1.68, 0
160176, -0.48, 0
160180, 0.26, 0
160184, 0.48, 0
160188, 0.90, 0
160191, 2.04, 0
160195, 3.32, 0
160199, 3.63, 0
160203, 2.94, 0
160207, 2.16, 0
160211, 2.02, 0
160216, 2.22, 0
160220, 1.85, 0
160224, 0.97, 0
160228, 0.47, 0
160232, 0.89, 0
160235, 1.71, 0
160239, 1.84, 0
160243, 1.32, 0
160247, 0.99, 0
160251, 1.41, 0
160256, 2.09, 0
160260, 1.96, 0
160264, 1.16, 0
160268, 0.64, 0
160272, 1.01, 0
160276, 1.76, 0
160280, 1.83, 0
160283, 1.20, 0
160287, 0.72, 0
160291, 0.95, 0
160295, 1.43, 0
160300, 1.18, 0
160304, 0.29, 0
160308, -0.29, 0
160312, -0.01, 0
160316, 0.64, 0
160320, 0.67, 0
160324, 0.13, 0
160327, -0.14, 0
160331, 0.34, 0
160335, 1.02, 0
160339, 0.95, 0
160344, 0.27, 0
160348, -0.05, 0
160352, 0.50, 0
160356, 1.34, 0
160360, 1.41, 0
160364, 0.71, 0
160368, 0.11, 0
160372, 0.15, 0
160375, 0.39, 0
160379, -0.05, 0
160384, -0.89, 0
160388, -1.17, 0
160392, -0.39, 0
160396, 0.75, 0
160400, 1.14, 0
160404, 0.80, 0
160408, 0.70, 0
160412, 1.33, 0
160416, 2.13, 0
160420, 2.08, 0
160423, 1.28, 0
160428, 0.61, 0
160432, 0.60, 0
160436, 0.76, 0
160440, 0.19, 0
160444, -0.89, 0
160448, -1.52, 0
160452, -1.17, 0
160456, -0.41, 0
160460, -0.26, 0
160464, -0.64, 0
160467, -0.74, 0
160472, -0.14, 0
160476, 0.57, 0
160480, 0.45, 0
160484, -0.31, 0
160488, -0.89, 0
160492, -0.85, 0
160496, -0.71, 0
160500, -1.32, 0
160504, -2.28, 0
160508, -2.42, 0
160513, -1.19, 0
160516, 0.83, 0
160520, 2.87, 0
160524, 5.08, 1
160528, 8.31, 0
160532, 12.35, 0
160536, 15.73, 0
160540, 16.63, 0
160544, 14.75, 0
160548, 11.05, 0
160552, 6.59, 0
160557, 1.85, 0
160561, -3.06, 0
160564, -7.15, 0
160569, -9.34, 0
160573, -9.39, 0
160577, -8.26, 0
160581, -7.10, 0
160585, -5.98, 0
160589, -4.52, 0
160593, -2.87, 0
160598, -1.95, 0
160602, -2.23, 0
160606, -2.94, 0
160610, -3.03, 0
160614, -2.36, 0
160618, -1.91, 0
160623, -2.06, 0
160627, -2.15, 0
160631, -1.49, 0
160635, -0.36, 0
160640, 0.30, 0
160644, 0.39, 0
160648, 0.68, 0
160651, 1.66, 0
160655, 2.81, 0
160659, 2.99, 0
160663, 2.17, 0
160667, 1.39, 0
160671, 1.40, 0
160675, 1.88, 0
160679, 1.81, 0
160684, 1.21, 0
160688, 0.98, 0
160692, 1.70, 0
160696, 2.79, 0
160699, 3.09, 0
160703, 2.56, 0
160707, 2.11, 0
160711, 2.33, 0
160715, 2.79, 0
160719, 2.50, 0
160723, 1.58, 0
160728, 1.02, 0
160732, 1.38, 0
160736, 2.10, 0
160740, 2.10, 0
160744, 1.49, 0
160747, 1.27, 0
160751, 2.00, 0
160755, 3.07, 0
160759, 3.31, 0
160763, 2.66, 0
160768, 2.02, 0
160772, 1.98, 0
160776, 2.13, 0
160780, 1.47, 0
160784, 0.05, 0
160788, -1.21, 0
160791, -1.67, 0
160795, -1.65, 0
160799, -2.14, 0
160803, -3.18, 0
160807, -4.07, 0
160812, -4.25, 0
160816, -4.04, 0
160820, -4.31, 0
160824, -4.92, 0
160828, -5.16, 0
160832, -4.55, 0
160836, -3.59, 0
160839, -3.29, 0
160843, -3.72, 0
160847, -4.14, 0
160851, -3.93, 0
160856, -3.42, 0
160860, -3.37, 0
160864, -3.68, 0
160868, -3.64, 0
160872, -2.78, 0
160876, -1.66, 0
160880, -1.29, 0
160884, -1.57, 0
160888, -1.64, 0
160892, -0.98, 0
160897, -0.14, 0
160901, 0.08, 0
160905, -0.10, 0
160909, -0.01, 0
160913, 0.45, 0
160917, 0.50, 0
160921, -0.34, 0
160925, -1.41, 0
160929, -1.69, 0
160933, -1.10, 0
160937, -0.65, 0
160942, -0.96, 0
160946, -1.44, 0
160951, -1.22, 0
160955, -0.32, 0
160958, 0.21, 0
160962, -0.04, 0
160966, -0.39, 0
160970, 0.01, 0
160974, 0.99, 0
160978, 1.41, 0
160983, 0.90, 0
160987, 0.22, 0
160991, 0.24, 0
160995, 0.87, 0
160999, 1.07, 0
161003, 0.59, 0
161006, 0.13, 0
161010, 0.47, 0
161014, 1.33, 0
161018, 1.62, 0
161022, 1.11, 0
161027, 0.58, 0
161031, 0.84, 0
161035, 1.65, 0
161039, 1.84, 0
161043, 1.15, 0
161047, 0.35, 0
161050, 0.30, 0
161054, 0.82, 0
161058, 0.87, 0
161062, 0.20, 0
161067, -0.36, 0
161071, 0.01, 0
161075, 1.02, 0
161079, 1.48, 0
161083, 1.07, 0
161087, 0.58, 0
161091, 0.81, 0
161095, 1.55, 0
161098, 1.72, 0
161102, 1.05, 0
161106, 0.37, 0
161111, 0.49, 0
161115, 1.17, 0
161119, 1.33, 0
161123, 0.75, 0
161127, 0.27, 0
161131, 0.65, 0
161135, 1.57, 0
161139, 1.85, 0
161142, 1.21, 0
161146, 0.54, 0
161150, 0.69, 0
161155, 1.46, 0
161159, 1.75, 0
161163, 1.27, 0
161167, 0.78, 0
161171, 1.00, 0
161175, 1.63, 0
161179, 1.58, 0
161183, 0.75, 0
161187, 0.06, 0
161190, 0.34, 0
161195, 1.26, 0
161199, 1.67, 0
161203, 1.32, 0
161207, 1.02, 0
161211, 1.54, 0
161215, 2.53, 0
161219, 2.78, 0
161223, 2.03, 0
161227, 1.19, 0
161231, 1.11, 0
161234, 1.59, 0
161239, 1.61, 0
161243, 1.01, 0
161247, 0.64, 0
161251, 1.12, 0
161255, 2.04, 0
161259, 2.28, 0
161263, 1.76, 0
161267, 1.40, 0
161271, 1.87, 0
161275, 2.78, 0
161280, 2.89, 0
161283, 1.97, 0
161287, 0.83, 0
161291, 0.22, 0
161295, -0.03, 0
161299, -0.80, 0
161303, -2.08, 0
161307, -2.89, 0
161311, -2.52, 0
161315, -1.36, 0
161319, -0.63, 0
161324, -0.58, 0
161327, -0.51, 0
161331, 0.15, 0
161335, 1.04, 0
161339, 1.08, 0
161343, 0.23, 0
161347, -0.63, 0
161351, -0.76, 0
161355, -0.48, 0
161359, -0.61, 0
161363, -0.88, 0
161368, 0.19, 0
161372, 3.57, 0
161376, 8.65, 1
161379, 13.75, 0
161383, 17.74, 0
161387, 20.31, 0
161391, 21.17, 0
161395, 19.73, 0
161399, 15.32, 0
161403, 8.70, 0
161408, 1.84, 0
161412, -3.53, 0
161416, -6.91, 0
161419, -9.02, 0
161423, -10.02, 0
161427, -9.54, 0
161431, -7.49, 0
161435, -4.79, 0
161439, -2.85, 0
161443, -1.89, 0
161447, -1.15, 0
161452, 0.00, 0
161456, 1.17, 0
161460, 1.33, 0
161464, 0.57, 0
161467, -0.09, 0
161471, 0.09, 0
161475, 0.72, 0
161479, 0.76, 0
161483, 0.20, 0
161487, -0.10, 0
161491, 0.42, 0
161496, 1.26, 0
161500, 1.36, 0
161504, 0.69, 0
161508, 0.26, 0
161511, 0.75, 0
161515, 1.68, 0
161519, 1.95, 0
161523, 1.47, 0
161527, 1.09, 0
161531, 1.37, 0
161536, 1.87, 0
161540, 1.61, 0
161544, 0.73, 0
161548, 0.21, 0
161552, 0.60, 0
161556, 1.36, 0
161559, 1.40, 0
161563, 0.75, 0
161567, 0.32, 0
161571, 0.67, 0
161575, 1.25, 0
161580, 1.06, 0
161584, 0.26, 0
161588, -0.02, 0
161592, 0.76, 0
161596, 1.98, 0
161600, 2.47, 0
161603, 2.16, 0
161607, 1.90, 0
161611, 2.16, 0
161615, 2.42, 0
161619, 1.69, 0
161624, 0.15, 0
161628, -1.15, 0
161632, -1.58, 0
161636, -1.53, 0
161640, -2.05, 0
161644, -3.15, 0
161647, -4.07, 0
161651, -4.25, 0
161655, -4.02, 0
161659, -4.36, 0
161664, -5.20, 0
161668, -5.77, 0
161672, -5.53, 0
161676, -4.86, 0
161680, -4.73, 0
161684, -5.13, 0
161688, -5.32, 0
161692, -4.76, 0
161695, -3.86, 0
161699, -3.59, 0
161703, -3.87, 0
161708, -3.89, 0
161712, -3.13, 0
161716, -2.07, 0
161720, -1.70, 0
161724, -1.94, 0
161728, -1.98, 0
161732, -1.30, 0
161736, -0.41, 0
161740, -0.23, 0
161743, -0.64, 0
161747, -0.78, 0
161752, -0.15, 0
161756, 0.70, 0
161760, 0.76, 0
161764, 0.12, 0
161768, -0.38, 0
161772, -0.20, 0
161776, 0.18, 0
161780, -0.13, 0
161784, -0.92, 0
161788, -1.29, 0
161793, -0.85, 0
161797, -0.21, 0
161801, -0.22, 0
161805, -0.57, 0
161809, -0.48, 0
161813, 0.10, 0
161817, 0.30, 0
161821, -0.40, 0
161825, -1.35, 0
161829, -1.56, 0
161833, -0.99, 0
161838, -0.67, 0
161842, -1.11, 0
161847, -1.61, 0
161851, -1.32, 0
161855, -0.35, 0
161859, 0.29, 0
161863, 0.38, 0
161867, 0.66, 0
161870, 1.77, 0
161874, 3.26, 0
161879, 3.88, 0
161883, 3.38, 0
161887, 2.61, 0
161891, 2.43, 0
161895, 2.66, 0
161899, 2.27, 0
161903, 1.18, 0
161907, 0.24, 0
161911, 0.20, 0
161914, 0.76, 0
161918, 0.77, 0
161923, -0.03, 0
161927, -0.74, 0
161931, -0.53, 0
161935, 0.37, 0
161939, 0.81, 0
161943, 0.59, 0
161947, 0.42, 0
161951, 0.96, 0
161955, 1.82, 0
161958, 1.90, 0
161963, 1.06, 0
161967, 0.23, 0
161971, 0.19, 0
161975, 0.69, 0
161979, 0.66, 0
161983, -0.04, 0
161987, -0.57, 0
161991, -0.22, 0
161995, 0.65, 0
161999, 0.90, 0
162003, 0.37, 0
162007, -0.07, 0
162011, 0.30, 0
162015, 1.15, 0
162019, 1.37, 0
162023, 0.84, 0
162027, 0.44, 0
162031, 0.89, 0
162035, 1.81, 0
162039, 2.08, 0
162043, 1.60, 0
162048, 1.23, 0
162051, 1.60, 0
162055, 2.30, 0
162059, 2.25, 0
162063, 1.45, 0
162067, 0.83, 0
162071, 1.07, 0
162075, 1.72, 0
162079, 1.72, 0
162083, 1.05, 0
162087, 0.64, 0
162092, 1.11, 0
162096, 1.97, 0
162099, 2.08, 0
162103, 1.33, 0
162107, 0.61, 0
162111, 0.58, 0
162115, 0.88, 0
162119, 0.54, 0
162123, -0.43, 0
162127, -1.05, 0
162131, -0.69, 0
162136, 0.22, 0
162140, 0.48, 0
162144, -0.07, 0
162147, -0.67, 0
162151, -0.72, 0
162155, -0.56, 0
162159, -0.89, 0
162163, -1.21, 0
162167, 0.04, 0
162171, 3.69, 0
162176, 8.77, 1
162180, 13.41, 0
162184, 16.51, 0
162188, 17.91, 0
162192, 17.60, 0
162195, 15.29, 0
162199, 10.49, 0
162203, 4.07, 0
162207, -2.09, 0
162211, -6.49, 0
162215, -8.86, 0
162220, -10.03, 0
162224, -10.24, 0
162228, -9.17, 0
162232, -6.87, 0
162236, -4.24, 0
162239, -2.63, 0
162243, -2.17, 0
162247, -2.06, 0
162251, -1.61, 0
162255, -1.10, 0
162259, -1.38, 0
162264, -2.32, 0
162268, -3.02, 0
162272, -2.83, 0
162276, -2.14, 0
162280, -1.95, 0
162283, -2.25, 0
162288, -2.23, 0
162292, -1.43, 0
162296, -0.41, 0
162300, -0.16, 0
162305, -0.42, 0
162309, -0.33, 0
162313, 0.38, 0
162317, 0.96, 0
162321, 0.64, 0
162325, -0.16, 0
162329, -0.49, 0
162333, -0.15, 0
162337, 0.04, 0
162341, -0.60, 0
162345, -1.48, 0
162350, -1.61, 0
162354, -0.90, 0
162358, -0.36, 0
162362, -0.60, 0
162366, -0.96, 0
162370, -0.57, 0
162374, 0.49, 0
162378, 1.10, 0
162382, 0.89, 0
162386, 0.58, 0
162391, 1.00, 0
162395, 1.96, 0
162399, 2.27, 0
162402, 1.60, 0
162406, 0.76, 0
162410, 0.68, 0
162414, 1.22, 0
162418, 1.27, 0
162422, 0.29, 0
162426, -1.03, 0
162430, -1.76, 0
162435, -1.83, 0
162439, -2.18, 0
162443, -3.14, 0
162446, -4.18, 0
162450, -4.51, 0
162454, -4.20, 0
162458, -4.19, 0
162462, -4.89, 0
162466, -5.75, 0
162470, -5.93, 0
162475, -5.43, 0
162479, -5.18, 0
162483, -5.46, 0
162487, -5.66, 0
162491, -5.04, 0
162495, -3.84, 0
162499, -3.04, 0
162503, -2.80, 0
162508, -2.55, 0
162512, -1.82, 0
162516, -1.03, 0
162521, -1.00, 0
162525, -1.45, 0
162529, -1.60, 0
162533, -1.22, 0
162537, -0.98, 0
162541, -1.47, 0
162545, -2.15, 0
162550, -2.18, 0
162553, -1.51, 0
162558, -1.14, 0
162563, -1.47, 0
162567, -1.89, 0
162571, -1.56, 0
162575, -0.62, 0
162579, -0.09, 0
162583, -0.22, 0
162587, -0.29, 0
162591, 0.42, 0
162595, 1.58, 0
162599, 2.05, 0
162603, 1.61, 0
162607, 1.08, 0
162611, 1.27, 0
162615, 1.93, 0
162619, 1.96, 0
162623, 1.25, 0
162627, 0.69, 0
162631, 1.03, 0
162635, 1.93, 0
162639, 2.22, 0
162643, 1.71, 0
162648, 1.21, 0
162651, 1.43, 0
162655, 2.04, 0
162659, 1.97, 0
162663, 1.17, 0
162667, 0.53, 0
162671, 0.73, 0
162675, 1.41, 0
162679, 1.45, 0
162683, 0.75, 0
162688, 0.21, 0
162692, 0.48, 0
162695, 1.21, 0
162699, 1.26, 0
162703, 0.51, 0
162707, -0.13, 0
162711, 0.07, 0
162715, 0.78, 0
162719, 0.92, 0
162723, 0.32, 0
162727, -0.21, 0
162732, -0.01, 0
162736, 0.57, 0
162739, 0.56, 0
162743, -0.07, 0
162747, -0.51, 0
162751, -0.21, 0
162755, 0.38, 0
162759, 0.30, 0
162763, -0.38, 0
162767, -0.72, 0
162771, -0.11, 0
162776, 0.95, 0
162780, 1.28, 0
162784, 0.80, 0
162787, 0.42, 0
162791, 0.78, 0
162795, 1.49, 0
162799, 1.50, 0
162803, 0.79, 0
162807, 0.25, 0
162811, 0.48, 0
162816, 1.07, 0
162820, 0.94, 0
162824, 0.11, 0
162828, -0.48, 0
162831, -0.20, 0
162835, 0.53, 0
162839, 0.56, 0
162843, -0.18, 0
162847, -0.86, 0
162851, -0.79, 0
162855, -0.35, 0
162860, -0.44, 0
162864, -1.01, 0
162868, -1.16, 0
162872, -0.38, 0
162876, 0.78, 0
162879, 1.13, 0
162883, 0.62, 0
162887, 0.16, 0
162891, 0.43, 0
162895, 1.02, 0
162899, 1.23, 0
162904, 1.51, 0
162908, 3.35, 0
162912, 7.24, 1
162916, 11.90, 0
162920, 15.15, 0
162924, 15.96, 0
162927, 14.59, 0
162931, 11.71, 0
162935, 7.66, 0
162939, 2.40, 0
162944, -3.06, 0
162948, -7.19, 0
162952, -9.05, 0
162956, -9.07, 0
162960, -8.45, 0
162964, -7.55, 0
162968, -5.99, 0
162971, -3.65, 0
162975, -1.31, 0
162979, -0.12, 0
162983, -0.01, 0
162988, -0.07, 0
162992, 0.29, 0
162996, 0.69, 0
163000, 0.24, 0
163004, -0.86, 0
163008, -1.62, 0
163012, -1.47, 0
163016, -0.89, 0
163020, -0.87, 0
163024, -1.24, 0
163028, -1.23, 0
163033, -0.59, 0
163037, -0.05, 0
163041, -0.41, 0
163045, -1.14, 0
163049, -1.31, 0
163053, -0.74, 0
163057, -0.36, 0
163061, -0.73, 0
163065, -1.24, 0
163070, -1.00, 0
163075, -0.07, 0
163078, 0.42, 0
163082, 0.04, 0
163086, -0.49, 0
163090, -0.24, 0
163094, 0.71, 0
163098, 1.21, 0
163102, 0.85, 0
163106, 0.38, 0
163110, 0.72, 0
163115, 1.70, 0
163119, 2.15, 0
163123, 1.65, 0
163126, 1.02, 0
163130, 1.16, 0
163134, 1.96, 0
163138, 2.23, 0
163142, 1.61, 0
163146, 0.88, 0
163150, 0.93, 0
163154, 1.64, 0
163159, 1.77, 0
163163, 0.88, 0
163167, -0.39, 0
163170, -1.12, 0
163174, -1.28, 0
163178, -1.78, 0
163182, -2.98, 0
163186, -4.29, 0
163190, -4.89, 0
163194, -4.80, 0
163198, -4.93, 0
163203, -5.57, 0
163207, -6.08, 0
163211, -5.66, 0
163214, -4.46, 0
163218, -3.60, 0
163222, -3.61, 0
163226, -3.89, 0
163230, -3.58, 0
163234, -2.68, 0
163238, -2.20, 0
163243, -2.60, 0
163247, -3.25, 0
163251, -3.28, 0
163255, -2.72, 0
163259, -2.47, 0
163263, -2.71, 0
163267, -2.79, 0
163272, -2.14, 0
163276, -1.17, 0
163280, -0.76, 0
163284, -0.82, 0
163289, -0.69, 0
163293, -0.12, 0
163297, 0.22, 0
163301, -0.24, 0
163305, -0.87, 0
163309, -0.77, 0
163313, 0.11, 0
163317, 0.72, 0
163321, 0.36, 0
163325, -0.37, 0
163330, -0.49, 0
163334, 0.09, 0
163338, 0.39, 0
163342, -0.11, 0
163346, -0.79, 0
163350, -0.68, 0
163353, 0.18, 0
163357, 0.71, 0
163361, 0.28, 0
163365, -0.47, 0
163369, -0.53, 0
163374, 0.14, 0
163378, 0.52, 0
163382, 0.10, 0
163386, -0.44, 0
163390, -0.13, 0
163394, 0.98, 0
163397, 1.68, 0
163401, 1.40, 0
163405, 0.76, 0
163409, 0.75, 0
163414, 1.39, 0
163418, 1.63, 0
163422, 0.90, 0
163426, -0.09, 0
163430, -0.33, 0
163434, 0.24, 0
163438, 0.57, 0
163442, 0.04, 0
163445, -0.68, 0
163449, -0.65, 0
163453, 0.13, 0
163458, 0.57, 0
163462, 0.12, 0
163466, -0.51, 0
163470, -0.40, 0
163474, 0.42, 0
163478, 0.83, 0
163482, 0.30, 0
163486, -0.44, 0
163489, -0.39, 0
163493, 0.44, 0
163497, 0.90, 0
163502, 0.47, 0
163506, -0.09, 0
163510, 0.26, 0
163514, 1.47, 0
163518, 2.31, 0
163522, 2.13, 0
163526, 1.59, 0
163530, 1.65, 0
163534, 2.30, 0
163537, 2.47, 0
163542, 1.69, 0
163546, 0.67, 0
163550, 0.34, 0
163554, 0.69, 0
163558, 0.64, 0
163562, -0.30, 0
163566, -1.40, 0
163570, -1.69, 0
163574, -1.15, 0
163578, -0.85, 0
163581, -1.34, 0
163586, -1.99, 0
163590, -1.95, 0
163594, -1.27, 0
163598, -1.00, 0
163602, -1.56, 0
163606, -2.18, 0
163610, -1.93, 0
163614, -0.89, 0
163618, -0.21, 0
163622, -0.43, 0
163625, -1.05, 0
163630, -1.26, 0
163634, -1.08, 0
163638, -1.37, 0
163642, -2.01, 0
163646, -1.63, 0
163650, 1.23, 0
163654, 6.26, 1
163658, 11.60, 0
163662, 15.58, 0
163666, 17.74, 0
163671, 18.17, 0
163674, 16.76, 0
163678, 13.01, 0
163682, 7.36, 0
163686, 1.47, 0
163690, -2.97, 0
163694, -5.46, 0
163698, -6.84, 0
163702, -7.66, 0
163706, -7.61, 0
163710, -6.26, 0
163715, -4.08, 0
163718, -2.46, 0
163723, -2.01, 0
163727, -2.05, 0
163731, -1.68, 0
163735, -0.90, 0
163739, -0.62, 0
163743, -0.93, 0
163747, -0.98, 0
163751, -0.19, 0
163756, 1.00, 0
163760, 1.46, 0
163764, 1.16, 0
163768, 0.93, 0
163772, 1.34, 0
163776, 1.93, 0
163780, 1.73, 0
163783, 0.81, 0
163787, 0.10, 0
163791, 0.18, 0
163795, 0.58, 0
163800, 0.37, 0
163804, -0.34, 0
163808, -0.63, 0
163812, -0.00, 0
163816, 0.93, 0
163820, 1.16, 0
163824, 0.76, 0
163828, 0.64, 0
163831, 1.27, 0
163835, 2.06, 0
163840, 2.00, 0
163844, 1.26, 0
163848, 0.85, 0
163852, 1.27, 0
163856, 1.95, 0
163860, 1.85, 0
163864, 1.17, 0
163868, 0.86, 0
163872, 1.39, 0
163875, 2.12, 0
163879, 1.99, 0
163884, 1.17, 0
163888, 0.61, 0
163892, 0.78, 0
163896, 1.11, 0
163900, 0.61, 0
163904, -0.53, 0
163908, -1.40, 0
163912, -1.51, 0
163916, -1.36, 0
163920, -1.96, 0
163923, -3.20, 0
163928, -4.26, 0
163932, -4.55, 0
163936, -4.42, 0
163940, -4.79, 0
163944, -5.53, 0
163948, -5.85, 0
163952, -5.29, 0
163956, -4.36, 0
163960, -3.98, 0
163964, -3.97, 0
163970, -3.66, 0
163974, -2.92, 0
163978, -2.49, 0
163982, -2.89, 0
163986, -3.55, 0
163990, -3.57, 0
163994, -2.90, 0
163998, -2.48, 0
164002, -2.69, 0
164006, -2.88, 0
164011, -2.24, 0
164015, -0.97, 0
164019, -0.16, 0
164023, -0.06, 0
164027, -0.00, 0
164031, 0.65, 0
164035, 1.55, 0
164039, 1.71, 0
164043, 1.11, 0
164047, 0.62, 0
164051, 0.96, 0
164056, 1.71, 0
164060, 1.89, 0
164064, 1.44, 0
164068, 1.14, 0
164071, 1.54, 0
164075, 2.17, 0
164079, 1.97, 0
164083, 1.04, 0
164087, 0.36, 0
164091, 0.65, 0
164096, 1.46, 0
164100, 1.69, 0
164104, 1.27, 0
164108, 1.01, 0
164112, 1.49, 0
164116, 2.23, 0
164119, 2.16, 0
164123, 1.31, 0
164127, 0.55, 0
164131, 0.56, 0
164135, 0.94, 0
164140, 0.72, 0
164144, -0.02, 0
164148, -0.38, 0
164152, 0.15, 0
164156, 1.02, 0
164160, 1.19, 0
164163, 0.61, 0
164167, 0.15, 0
164171, 0.35, 0
164175, 0.76, 0
164179, 0.44, 0
164184, -0.45, 0
164188, -0.93, 0
164192, -0.43, 0
164196, 0.52, 0
164200, 0.77, 0
164204, 0.29, 0
164208, 0.04, 0
164211, 0.62, 0
164215, 1.54, 0
164219, 1.79, 0
164224, 1.36, 0
164228, 1.07, 0
164232, 1.36, 0
164236, 1.68, 0
164240, 1.15, 0
164244, 0.05, 0
164248, -0.54, 0
164252, -0.10, 0
164255, 0.78, 0
164259, 1.01, 0
164263, 0.62, 0
164268, 0.46, 0
164272, 0.94, 0
164276, 1.49, 0
164280, 1.18, 0
164284, 0.31, 0
164288, -0.09, 0
164292, 0.52, 0
164296, 1.47, 0
164299, 1.62, 0
164303, 1.03, 0
164307, 0.62, 0
164312, 0.86, 0
164316, 1.23, 0
164320, 0.74, 0
164324, -0.53, 0
164328, -1.58, 0
164332, -1.82, 0
164336, -1.65, 0
164340, -1.95, 0
164344, -2.59, 0
164347, -2.69, 0
164352, -1.84, 0
164356, -0.71, 0
164360, -0.32, 0
164364, -0.56, 0
164368, -0.53, 0
164372, 0.19, 0
164376, 1.01, 0
164380, 0.90, 0
164384, 0.07, 0
164388, -0.36, 0
164392, 0.19, 0
164396, 1.10, 0
